"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"WMLP","Westmoreland Resource Partners, LP","5.85","33541326","n/a","2015","Energy","Coal Mining","http://www.nasdaq.com/symbol/wmlp",
"WPRT","Westport Innovations Inc","2.5","160835642.5","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wprt",
"WLL","Whiting Petroleum Corporation","11.44","2338166424.88","n/a","2003","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/wll",
"WG","Willbros Group, Inc.","2.59","160811841.26","n/a","1996","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/wg",
"WWD","Woodward, Inc.","54.91","3355218443.6","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wwd",
"INT","World Fuel Services Corporation","48.43","3428844000","n/a","n/a","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/int",
"WPT","World Point Terminals, LP","15.13","527447141.82","n/a","2013","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/wpt",
"WPX","WPX Energy, Inc.","8.89","2449058911.88","n/a","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/wpx",
"WPXP","WPX Energy, Inc.","44.14","0","n/a","2015","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/wpxp",
"YZC","Yanzhou Coal Mining Company Limited","5.73","2818243200","n/a","1998","Energy","Coal Mining","http://www.nasdaq.com/symbol/yzc",
"YPF","YPF Sociedad Anonima","19.79","7783660173.47","n/a","1993","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/ypf",
"YUMA","Yuma Energy, Inc.","0.2105","15137341.4905","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/yuma",
"ZN","Zion Oil & Gas Inc","1.73","66818589.26","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/zn",
"ZNWAA","Zion Oil & Gas Inc","n/a","0","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/znwaa",
