"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"NAME","Rightside Group, Ltd.","8.89","170657640.65","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/name",
"RBA","Ritchie Bros. Auctioneers Incorporated","29.04","3117317966.4","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rba",
"RMGN","RMG Networks Holding Corporation","0.93","34300298.13","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rmgn",
"RSTI","Rofin-Sinar Technologies, Inc.","32.15","916513006.45","n/a","1996","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rsti",
"ROVI","Rovi Corporation","17.96","1493318755.04","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/rovi",
"RPXC","RPX Corporation","11.07","571254863.04","n/a","2011","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/rpxc",
"SAJA","Sajan, Inc.","4.9101","23483746.4043","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/saja",
"SREV","ServiceSource International, Inc.","4.19","361131486.81","n/a","2011","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/srev",
"SFLY","Shutterfly, Inc.","46.74","1629130271.88","n/a","2006","Miscellaneous","Other Consumer Services","http://www.nasdaq.com/symbol/sfly",
"SITO","SITO Mobile, Ltd.","2.98","51129409.6","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/sito",
"BID","Sotheby&#39;s","27.97","1732529543.34","n/a","1988","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/bid",
"SGRP","SPAR Group, Inc.","1","20564347","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/sgrp",
"LOV","Spark Networks, Inc.","2.31","59703980.49","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/lov",
"SPB           ","Spectrum Brands Holdings, Inc.","110.58","6566852902.62","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/spb",
