"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"EV","Eaton Vance Corporation","33.49","3856902909.92","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/ev",
"EJ","E-House (China) Holdings Limited","6.58","979256419.12","n/a","2007","Finance","Real Estate","http://www.nasdaq.com/symbol/ej",
"EFC","Ellington Financial LLC","17.04","563146201.44","n/a","2010","Finance","Real Estate","http://www.nasdaq.com/symbol/efc",
"EMG","Emergent Capital, Inc.","4.16","117022913.28","n/a","2011","Finance","Life Insurance","http://www.nasdaq.com/symbol/emg",
"EIG","Employers Holdings Inc","29.7","963513173.7","n/a","2007","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/eig",
"ENH","Endurance Specialty Holdings Ltd","65.36","4373998455.76","n/a","2003","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/enh",
"ENVA","Enova International, Inc.","8.02","265886851.48","n/a","2014","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/enva",
"EFX","Equifax, Inc.","120.04","14286429396.28","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/efx",
"ESNT","Essent Group Ltd.","20.97","1951552709.1","n/a","2013","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/esnt",
"EVER","EverBank Financial Corp.","14.27","1787276730.61","n/a","2012","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ever",
"EVR","Evercore Partners Inc","49.72","1975114818.6","n/a","2006","Finance","Investment Managers","http://www.nasdaq.com/symbol/evr",
"RE","Everest Re Group, Ltd.","183.17","7820325005.35","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/re",
"EVRI","Everi Holdings Inc.","1.5","99047136","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/evri",
"FNB","F.N.B. Corporation","12.67","2653668618.79","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnb",
"FFG","FBL Financial Group, Inc.","59.26","1471085173.52","n/a","1996","Finance","Life Insurance","http://www.nasdaq.com/symbol/ffg",
